Group,COMID,Year,HF_Mag_10,HF_Mag_50,HF_Tim,HF_Dur,Peak_2,Peak_Dur_2,Peak_Fre_2,HFA_ROC,HFR_Tim,HFR_Dur,HFR_ROC,SLF_Tim,WLF_Mag_50,WLF_Mag_90,WLF_Dur,SLF_Mag_50,SLF_Mag_90,SLF_Dur
Current,10376596,2018,66,127,6,261,818.5,NA,NA,0.048780488,237,30,0.083026283,267,NA,NA,0,50,66,114
Current,10376596,2019,56.2,436.5,196,102,818.5,25,2,0.069528348,268,30,0.102407305,298,78.5,117.1,180,172,185,83
Current,10376596,2020,NA,NA,NA,NA,818.5,NA,NA,NA,254,57,0.063492063,311,NA,NA,NA,47,57.1,70
Current,10376596,2021,47,69,193,74,818.5,NA,NA,0.165964469,231,36,0.068027211,267,48,69.8,177,47,67,114
Current,10376596,2022,NA,NA,NA,NA,818.5,NA,NA,NA,228,43,0.051851852,271,NA,NA,NA,41,54,110
Current,10376596,2023,136,454,171,138,818.5,40,2,0.060594745,266,43,0.063200536,309,57,92.8,155,123,130,72
Current,10376596,2024,195.6,423,141,155,818.5,13,1,0.04007759,255,41,0.104413638,296,NA,NA,NA,NA,NA,NA
Prediction,10376596,1994,183.1008799,406.0905814,165.5337,152.0879417,2393.040575,3.350276049,1.535433333,0.104032142,249.1062917,71.68066667,0.046119539,314.59215,160.9385355,196.8761261,148.14405,125.9983502,154.4640756,65.46360833
Prediction,10376596,1991,210.5796266,470.5904372,183.2587833,130.2225667,2393.040575,4.571794311,1.179758333,0.107515559,257.7004333,66.38015,0.046485064,319.7592167,160.9385355,176.9110969,167.5926,169.6564922,225.6271209,62.0515
Prediction,10376596,1953,207.5759561,462.25077,186.9513417,130.531825,2393.040575,4.292533547,1.243408333,0.105239382,253.7219083,69.047425,0.046514271,325.0726,160.9385355,197.5250194,169.021175,144.343202,184.5685798,56.57828333
Prediction,10376596,1993,275.3470039,839.5456322,183.5051583,142.5440917,2393.040575,6.771252585,1.588916667,0.10624063,258.3545833,73.66996667,0.046784886,326.1495167,160.9385355,178.0655557,165.9544833,212.9313274,239.8747384,55.052825
Prediction,10376596,1954,173.3168885,348.2636948,170.7734333,143.39695,2393.040575,3.486077913,1.407525,0.096792336,244.9206417,74.107525,0.048507116,321.1021917,160.9385355,178.6258909,156.8274083,131.1392501,140.0815892,60.16055833
Prediction,10376596,1992,158.3366748,309.3470907,161.8209417,154.8731417,2393.040575,2.757310867,1.332975,0.091852954,244.172475,75.63485833,0.049202283,318.4558083,160.9385355,193.6968096,147.0637667,116.279769,124.5574012,62.369375
Prediction,10376596,1978,236.3213685,618.0118314,168.569425,156.8599083,2393.040575,4.990259412,1.9403,0.095078458,250.326725,70.034125,0.046445443,317.9616667,160.9385355,173.5607617,154.078,194.012106,212.6936137,63.068225
Prediction,10376596,1951,231.0994367,510.0422999,177.665875,147.3705833,2393.040575,3.805741837,1.2514,0.110523815,255.9172917,73.7849,0.045804374,324.6058417,160.9385355,189.2493678,162.149975,161.6182033,182.6777629,57.409325
Prediction,10376596,1980,276.9462895,842.0872055,181.5622833,141.161025,2393.040575,7.20149036,1.906041667,0.115864382,254.6384667,70.74573333,0.046332596,320.2632,160.9385355,187.888767,165.1828833,204.2906636,216.8530518,60.31816667
Prediction,10376596,1983,353.8294748,974.9789794,188.1426667,131.2152583,2393.040575,9.966270992,1.98405,0.101719513,255.7662417,69.17205833,0.045587871,323.3544167,160.9385355,264.4981045,171.2261667,268.4299251,336.7998596,56.82165833
Prediction,10376596,2012,174.3806631,350.9887262,165.67795,153.0395667,2393.040575,2.967097041,1.587125,0.091636866,243.08305,74.90959167,0.044435412,318.970525,160.9385355,209.2915423,148.6581083,126.1482571,132.1688012,61.92118333
Prediction,10376596,1952,297.3715508,970.2401337,180.9577833,142.9176583,2393.040575,11.30226285,1.882725,0.119177749,250.6319333,74.29838333,0.045479239,322.2196,160.9385355,190.7253529,165.1496333,224.7833879,250.3155392,60.11764167
Prediction,10376596,1982,307.3665068,846.266204,183.641675,137.4405167,2393.040575,6.957172321,1.929883333,0.103253893,255.2522083,68.83775,0.045961929,322.50895,160.9385355,204.8039285,167.6621833,270.5612342,333.8568847,57.99831667
Prediction,10376596,1960,165.3394632,370.7904247,166.554575,151.2950167,2393.040575,2.909135909,1.3702,0.100308395,247.8750583,75.11385833,0.048580439,317.514075,160.9385355,172.1583804,151.068325,124.1943927,142.7018248,62.46796667
Prediction,10376596,1981,185.1450645,435.0723755,177.9660833,144.5872583,2393.040575,2.98518018,1.286666667,0.102405577,251.6346833,70.06819167,0.045658703,319.661275,160.9385355,203.1031694,161.8919083,134.0851977,139.4689492,60.77445
Prediction,10376596,1990,194.2221207,460.6612671,175.8578,148.053225,2393.040575,3.457951937,1.408216667,0.098135574,250.5288,69.84606667,0.04645844,318.3925083,160.9385355,187.8348299,159.9830833,144.5152261,160.2105711,62.420625
Prediction,10376596,2011,360.2391496,1055.811132,185.5664667,148.0975917,2393.040575,6.287383996,2.180333333,0.105661722,257.8609583,72.03323333,0.045844289,329.109175,160.9385355,201.7756256,168.50395,250.5622515,280.2727353,50.47554167
Prediction,10376596,2014,211.7273755,453.4728975,174.5913167,149.80025,2393.040575,2.966537614,1.783475,0.091682472,248.5057333,70.06721667,0.046498187,315.396425,160.9385355,195.6773763,158.5398917,230.5338735,276.6541848,67.5443
Prediction,10376596,1950,232.2124839,584.7324947,179.6388417,141.4884833,2393.040575,4.999941155,1.669508333,0.109618436,256.36375,70.102875,0.045703118,321.7382833,160.9385355,198.5150545,162.1774333,178.7339103,195.4640884,59.27025833
Prediction,10376596,2013,193.3022753,433.1922391,176.5659833,150.596525,2393.040575,3.686085083,1.75165,0.094644417,248.3932583,69.637,0.046442506,318.4913833,160.9385355,171.8862146,161.0147083,169.8581785,205.7784784,62.28684167
Prediction,10376596,1999,224.6442651,499.3620178,177.9438167,148.6024083,2393.040575,2.84940434,1.59645,0.09906221,257.4525917,71.12285833,0.045917994,323.1587417,160.9385355,192.5014256,161.6573417,173.9780499,217.8082809,59.17498333
Prediction,10376596,1966,210.9108105,437.8346446,167.6575167,148.7388333,2393.040575,3.437266881,1.395,0.103166529,246.3504083,74.28716667,0.046131759,317.983225,160.9385355,200.7151421,150.044675,158.3636953,189.2183146,62.31225
Prediction,10376596,2008,222.0788937,577.5303855,179.0178083,137.5687917,2393.040575,5.726005582,1.939641667,0.109632105,254.5788583,69.77718333,0.046899151,318.5310333,160.9385355,185.4796659,161.9745333,172.5870962,207.2958633,62.53313333
Prediction,10376596,1959,184.8420953,412.9694691,173.7377,146.6841833,2393.040575,3.111595752,1.416575,0.102277133,256.781675,68.32255,0.047678198,316.33235,160.9385355,173.0168826,158.6929583,149.0461771,188.6297137,64.0626
Prediction,10376596,1977,139.6058299,293.2235135,168.41815,146.7535417,2393.040575,3.095041352,1.505375,0.104037296,251.7093583,65.62536667,0.048168384,319.7771167,160.9385355,165.7730115,156.0476167,122.5643313,133.172999,59.22636667
Prediction,10376596,1975,245.5842536,684.6302195,191.0585833,128.1124167,2393.040575,7.202552664,2.020441667,0.113558596,260.7377333,72.57413333,0.045761092,327.2799667,160.9385355,184.0870494,174.4566,175.025104,202.9683537,54.59163333
Prediction,10376596,1968,261.3271856,664.5341391,185.5850833,135.0321083,2393.040575,4.358322366,1.49365,0.101481712,258.7537583,69.24681667,0.045871948,323.2583583,160.9385355,185.8257384,168.4865583,198.1198733,258.2231875,59.67811667
Prediction,10376596,1972,195.1830486,447.5944798,165.1281167,155.16635,2393.040575,4.698998343,1.648,0.091985348,250.5619333,70.16344167,0.046395602,316.4283167,160.9385355,193.2449146,147.9957417,146.4369663,170.9275552,64.47255
Prediction,10376596,1961,147.8341675,269.6671327,172.867575,136.6104,2393.040575,3.055023309,1.433033333,0.090155371,247.2864333,67.46959167,0.048663987,309.012225,160.9385355,174.3408562,159.354875,141.5751939,179.8005451,73.07208333
Prediction,10376596,1989,199.1897102,436.0992223,171.3730833,154.5490583,2393.040575,5.232228442,1.441733333,0.095862726,255.672525,73.55535833,0.047646365,320.6466,160.9385355,161.1818339,155.8290667,152.2950224,174.5282827,60.874725
Prediction,10376596,2010,209.2453088,453.2160561,183.0847083,136.7342333,2393.040575,4.009771927,1.294416667,0.101665589,258.5903583,66.35260833,0.045857933,320.2626583,160.9385355,186.1048641,167.6232917,147.0116003,184.2954592,61.102175
Prediction,10376596,1965,262.5218756,714.374185,183.4019167,142.5791417,2393.040575,5.842304514,1.694766667,0.10853462,258.0831333,67.25699167,0.04701044,325.1671917,160.9385355,173.3216694,166.3653167,212.9733879,257.2675037,57.31068333
Prediction,10376596,1967,247.4705446,710.9008413,184.1652833,137.9686833,2393.040575,6.985648483,1.673158333,0.100650463,258.279625,67.54056667,0.046631533,323.488775,160.9385355,186.0625676,167.777825,189.9922317,209.2992196,58.07131667
Prediction,10376596,2015,192.0242766,386.2690379,167.5841417,149.1854417,2393.040575,3.158846773,1.371025,0.093888578,244.87805,75.63430833,0.046683082,320.1168583,160.9385355,193.4761701,154.9567333,150.5753688,161.2021751,60.89234167
Prediction,10376596,1984,328.6583238,931.1883272,183.796775,138.77705,2393.040575,10.8088439,2.125716667,0.114184741,250.3112,69.99690833,0.04510139,321.819775,160.9385355,212.0130782,166.1594,262.4439263,322.4239597,60.31971667
Prediction,10376596,1998,267.4763923,801.0682803,181.57845,144.3419917,2393.040575,3.628404186,1.699141667,0.101053454,255.0528667,73.44361667,0.0457146,325.7026417,160.9385355,205.4244651,164.3333167,211.2589588,232.6814725,56.18988333
Prediction,10376596,1969,260.3836376,737.3334546,170.7203833,146.5355167,2393.040575,6.091670917,2.215841667,0.111622301,242.4287917,75.89460833,0.046070209,316.8515,160.9385355,195.355663,153.3313333,190.5649491,213.678092,64.13178333
Prediction,10376596,1979,210.4478739,512.3036193,175.751075,145.0467083,2393.040575,6.184545866,1.466475,0.107735767,249.6854333,73.30995833,0.044773059,317.941,160.9385355,182.6623782,159.82135,149.3703538,181.5699965,63.43694167
Prediction,10376596,1976,180.4542872,435.3691651,174.097475,147.7633083,2393.040575,3.910811862,1.366558333,0.112270845,256.6560917,73.97551667,0.046658224,320.1063917,160.9385355,191.5236822,157.7992833,132.1919254,157.1138623,61.09706667
Prediction,10376596,2006,218.3792492,542.3426499,173.9074083,146.2404083,2393.040575,5.985445841,1.818066667,0.10354026,248.8831167,71.45599167,0.045350719,314.5127333,160.9385355,178.9955881,158.1897833,179.9063777,176.5667809,66.8269
Prediction,10376596,1956,210.1291601,493.990146,174.8545417,152.3336333,2393.040575,4.791267434,1.925008333,0.107104798,247.3546333,77.24153333,0.047014019,318.3610417,160.9385355,173.3905042,157.7220083,152.5817171,177.9651739,62.22416667
Prediction,10376596,2007,177.9300354,336.0494938,158.10705,155.7893417,2393.040575,2.725660485,1.4195,0.094475311,246.6858417,73.696375,0.046634164,314.9930167,160.9385355,202.475615,142.3863417,137.4852801,149.3889692,65.8044
Prediction,10376596,1970,207.844672,451.8816759,181.945,129.7979083,2393.040575,3.84102784,1.5463,0.108359088,255.8709583,67.7753,0.045907127,320.2833833,160.9385355,193.277419,165.224775,159.7748092,217.5061135,62.39511667
Prediction,10376596,1973,232.4141025,608.5548739,178.262725,136.1067,2393.040575,6.625685578,1.383658333,0.109867235,254.9272167,70.86215833,0.045249125,320.2694917,160.9385355,204.6052744,162.4415083,203.5603501,261.7590558,62.43229167
Prediction,10376596,2009,233.2752322,638.1681038,175.9023,148.8399583,2393.040575,4.016488583,1.533316667,0.098088746,253.4929333,72.40231667,0.047260225,321.1002333,160.9385355,190.771508,159.256175,175.3169191,197.3090087,59.58995
Prediction,10376596,2000,194.8243982,415.8502166,166.9949333,152.8285167,2393.040575,3.173715306,1.900275,0.097063192,245.8387167,71.28320833,0.047313243,315.8005333,160.9385355,176.2342181,149.9535917,149.7466239,169.5063459,65.2439
Prediction,10376596,1958,208.3906158,505.7685943,174.0705083,137.0166833,2393.040575,7.057418929,1.860758333,0.109448321,251.36325,71.135875,0.046789022,315.8703417,160.9385355,181.8861541,159.2273417,151.4494832,192.0756674,64.65053333
Prediction,10376596,1988,162.6802215,370.6797752,172.1254,149.0725,2393.040575,4.246593722,1.487816667,0.103718043,244.5084,72.40884167,0.047953061,318.9105917,160.9385355,171.9310539,157.1457417,117.9987285,128.0418416,59.77998333
Prediction,10376596,2002,169.1599785,360.109344,167.2365,147.1239083,2393.040575,4.702790899,1.41095,0.104949844,246.9249917,72.69953333,0.047494684,317.8167,160.9385355,173.0177398,152.143125,150.5045235,167.1018277,63.79964167
Prediction,10376596,1964,210.6872337,555.1666575,185.8909333,137.386875,2393.040575,4.500650604,1.3555,0.123532073,255.7456333,70.38938333,0.046888899,324.5580333,160.9385355,189.0711835,170.285225,154.0607704,185.7592986,56.898725
Prediction,10376596,1955,185.7110561,392.8828524,179.5449083,143.45535,2393.040575,2.783771685,1.36425,0.109670368,254.8986917,74.47949167,0.048231202,322.5082333,160.9385355,170.1894624,163.6226417,153.541347,201.6916236,58.65615
Prediction,10376596,2001,180.2592478,363.3195697,169.9532833,153.400725,2393.040575,3.789974701,1.354291667,0.095881329,244.5078083,72.01625,0.046953855,313.575,160.9385355,185.553099,155.4810083,122.8986519,134.1824918,67.04771667
Prediction,10376596,1997,296.9457121,855.1867718,167.3813083,154.935525,2393.040575,6.697664128,1.889316667,0.099110514,251.7120333,69.16864167,0.045323993,316.9626667,160.9385355,191.0641615,152.6778833,238.7138185,281.1953235,63.09350833
Prediction,10376596,2005,233.6815955,601.4304548,171.6918167,149.3667333,2393.040575,6.140576159,1.838983333,0.100573409,252.2219583,71.95879167,0.045148896,320.96155,160.9385355,218.7246618,157.9785583,178.4700259,193.9260399,58.76919167
Prediction,10376596,1986,318.171605,865.6315042,167.4400833,156.8709333,2393.040575,8.326898565,1.564433333,0.094745316,251.957925,70.65360833,0.045823412,320.8434667,160.9385355,197.4316714,152.9248667,244.8476863,284.7624605,58.90336667
Prediction,10376596,1996,221.2994067,553.4041879,177.2631667,146.509775,2393.040575,4.260172114,1.550333333,0.099403343,252.5058,72.854825,0.044055724,319.2494083,160.9385355,193.6904964,161.3319,169.9341439,192.4717359,61.39875
Prediction,10376596,1987,187.1626184,364.7830069,166.01485,148.6045167,2393.040575,2.756842534,1.456866667,0.105868196,243.7290833,77.84984167,0.045916571,321.9838833,160.9385355,206.3346069,148.7590333,132.9357214,142.7966248,58.17758333
Prediction,10376596,1971,215.3350616,472.5534936,169.391125,149.86265,2393.040575,5.267150678,1.761841667,0.108169176,251.8121083,70.19635833,0.046878349,320.684975,160.9385355,191.0693734,153.9864333,159.988326,194.0523325,60.52395
Prediction,10376596,1985,229.1840242,617.0456535,175.5033,146.9849833,2393.040575,7.592367604,1.469525,0.114710338,245.3187917,78.5589,0.045514768,322.2520167,160.9385355,240.1989427,159.1643,189.6077303,204.1053968,57.18785833
Prediction,10376596,1963,209.6012216,479.2506349,174.8629417,144.30405,2393.040575,3.891957232,1.566941667,0.099391,256.8626167,69.08421667,0.045706472,316.8895417,160.9385355,184.4487878,158.1728333,161.7151634,212.8586392,65.7655
Prediction,10376596,1974,190.3665268,436.8266963,167.7375333,153.6084,2393.040575,3.70304126,1.585866667,0.101002062,247.75015,75.63253333,0.046757684,320.5357917,160.9385355,189.8547416,150.47005,131.5549135,152.5943183,60.76958333
Prediction,10376596,1957,228.5288211,591.8887386,185.2772667,139.83265,2393.040575,8.182313154,1.853625,0.102615039,260.4450083,69.944425,0.046063853,323.6951917,160.9385355,182.460768,168.546375,160.055893,189.4085061,59.21948333
Prediction,10376596,2004,194.5620871,437.5252501,171.8153917,160.9337833,2393.040575,4.995818617,1.740283333,0.092075105,244.70935,76.44865833,0.047228869,316.5482417,160.9385355,164.8628159,156.210975,136.6531907,148.0536694,64.1215
Prediction,10376596,2003,189.3226238,381.8967184,169.3833083,151.181225,2393.040575,3.233673838,1.43725,0.093699717,251.5498417,73.20295,0.046422184,317.0550417,160.9385355,187.0384779,155.3485417,130.1875711,141.5821711,62.48213333
Prediction,10376596,1995,272.8488339,815.0556296,189.9589167,136.5662333,2393.040575,7.315658991,1.633966667,0.104484463,257.7190333,69.40965833,0.046161067,326.4804,160.9385355,183.8267562,174.2256833,206.8573494,222.4613262,56.36010833
Prediction,10376596,1962,235.9556997,656.8369131,171.1761333,149.8879833,2393.040575,6.760742503,1.707983333,0.116265243,249.3925333,75.20748333,0.047317394,321.916925,160.9385355,195.3660345,156.455225,175.6498592,186.977153,59.10091667
